Time_s,SoC_%,Voltage_V,Current_A,Speed_mps,Temperature_C
4055.6,43.48,11.644,2.32,1.14,29.92
4059.2,43.43,11.664,2.268,1.158,29.86
4062.8,43.38,11.656,2.673,1.42,29.99
4066.4,43.33,11.648,2.738,1.478,30.11
4070.0,43.28,11.636,2.592,1.324,30.05
4073.6,43.23,11.662,2.352,1.213,30.4
4077.2,43.18,11.657,2.418,1.208,29.97
4080.8,43.13,11.649,2.274,1.1,30.07
4084.4,43.08,11.636,2.323,1.248,29.9
4088.0,43.03,11.647,2.097,1.08,29.82
4091.6,42.99,11.665,2.141,1.139,29.61
4095.2,42.94,11.651,2.131,0.95,29.64
4098.8,42.89,11.643,1.966,0.943,29.65
4102.5,42.84,11.642,1.759,0.819,29.86
4106.1,42.79,11.677,1.783,0.9,30.04
4109.7,42.74,11.64,2.079,1.024,29.58
4113.3,42.69,11.647,2.185,1.063,29.86
4116.9,42.64,11.652,2.328,1.194,29.75
4120.5,42.59,11.628,2.007,0.908,29.86
4124.1,42.54,11.642,2.083,0.925,30.15
4127.7,42.49,11.646,1.928,0.982,29.79
4131.3,42.44,11.647,2.044,1.055,29.91
4134.9,42.39,11.675,1.707,0.834,30.1
4138.5,42.35,11.622,1.974,0.884,29.99
4142.1,42.3,11.646,2.041,0.959,29.77
4145.7,42.25,11.654,1.983,0.975,29.93
4149.3,42.2,11.645,1.772,0.821,29.66
4152.9,42.15,11.655,1.564,0.756,29.84
4156.5,42.1,11.64,1.988,0.904,30.01
4160.1,42.05,11.634,2.075,1.037,29.66
4163.7,42.0,11.631,2.16,1.092,30.0
4167.3,41.95,11.619,2.379,1.175,30.02
4170.9,41.9,11.588,2.494,1.292,30.19
4174.5,41.86,11.612,2.583,1.345,30.28
4178.1,41.81,11.6,2.855,1.49,30.3
4181.7,41.76,11.567,3.183,1.629,30.26
4185.3,41.71,11.515,3.695,1.938,30.69
4188.9,41.66,11.545,3.48,1.877,30.25
4192.5,41.61,11.549,3.471,1.818,30.16
4196.1,41.56,11.559,2.835,1.487,29.56
4199.7,41.51,11.568,2.863,1.531,30.2
4203.3,41.47,11.525,3.371,1.764,30.23
4206.9,41.42,11.545,3.547,1.918,30.53
4210.5,41.37,11.536,3.58,2.018,30.07
4214.1,41.32,11.49,3.921,2.182,30.45
4217.7,41.27,11.515,3.986,2.241,30.7
4221.3,41.22,11.51,3.948,2.207,30.39
4224.9,41.17,11.486,4.558,2.475,30.89
4228.5,41.12,11.473,4.526,2.525,30.68
4232.1,41.08,11.451,4.806,2.662,30.89
4235.7,41.03,11.472,4.361,2.376,30.86
4239.3,40.98,11.5,3.844,2.11,30.75
4242.9,40.93,11.512,3.755,2.13,30.54
4246.5,40.88,11.492,4.168,2.022,30.51
4250.1,40.83,11.648,0.907,0.0,29.44
4253.7,40.78,11.67,0.374,0.0,29.47
4257.3,40.74,11.638,1.003,0.332,29.36
4260.9,40.69,11.671,1.183,0.458,29.59
4264.5,40.64,11.601,1.564,0.636,29.68
4268.1,40.59,11.652,0.571,0.0,29.39
4271.7,40.54,11.711,0.528,0.097,29.2
4275.3,40.49,11.663,0.599,0.076,29.05
4278.9,40.44,11.621,0.86,0.256,29.62
4282.5,40.4,11.66,0.724,0.335,29.66
4286.1,40.35,11.622,0.926,0.33,29.18
4289.7,40.3,11.653,0.818,0.188,29.57
4293.3,40.25,11.644,0.636,0.206,29.65
4296.9,40.2,11.619,1.054,0.351,29.7
4300.6,40.15,11.629,1.427,0.54,29.63
4304.2,40.11,11.624,1.2,0.497,29.45
4307.8,40.06,11.599,1.791,0.801,29.86
4311.4,40.01,11.589,1.799,0.935,29.89
4315.0,39.96,11.568,1.917,0.829,29.91
4318.6,39.91,11.601,1.546,0.697,29.72
4322.2,39.86,11.611,1.511,0.684,29.53
4325.8,39.82,11.592,1.538,0.641,29.84
4329.4,39.77,11.613,1.592,0.702,29.87
4333.0,39.72,11.603,1.467,0.707,29.77
4336.6,39.67,11.591,1.48,0.674,29.76
4340.2,39.62,11.602,1.249,0.49,29.99
4343.8,39.57,11.597,1.293,0.572,29.54
4347.4,39.53,11.597,0.851,0.379,29.77
4351.0,39.48,11.593,1.243,0.514,29.51
4354.6,39.43,11.617,0.836,0.278,29.73
4358.2,39.38,11.611,0.726,0.079,29.72
4361.8,39.33,11.636,0.434,0.0,29.31
4365.4,39.28,11.635,0.328,0.0,29.67
4369.0,39.24,11.644,0.344,0.0,29.43
4372.6,39.19,11.645,0.257,0.0,29.13
4376.2,39.14,11.631,0.366,0.034,29.27
4379.8,39.09,11.601,0.482,0.0,29.61
4383.4,39.04,11.639,0.634,0.035,29.63
4387.0,39.0,11.617,0.467,0.0,29.17
4390.6,38.95,11.62,0.393,0.0,29.33
4394.2,38.9,11.615,0.399,0.0,29.4
4397.8,38.85,11.604,0.548,0.133,29.31
4401.4,38.8,11.628,0.639,0.044,29.92
4405.0,38.75,11.627,0.584,0.118,29.47
4408.6,38.71,11.611,0.586,0.0,29.41
4412.2,38.66,11.588,0.859,0.186,29.76
4415.8,38.61,11.608,0.644,0.198,29.37
4419.4,38.56,11.574,1.131,0.451,29.82
4423.0,38.51,11.57,1.111,0.449,29.28
4426.6,38.47,11.587,0.896,0.266,29.44
4430.2,38.42,11.586,0.663,0.144,29.66
4433.8,38.37,11.585,0.86,0.115,29.84
4437.4,38.32,11.61,0.315,0.0,29.18
4441.0,38.27,11.598,0.641,0.119,29.27
4444.6,38.23,11.577,0.681,0.128,29.57
4448.2,38.18,11.608,0.422,0.011,29.25
4451.8,38.13,11.574,0.597,0.11,29.38
4455.4,38.08,11.586,0.431,0.064,29.55
4459.0,38.03,11.573,0.666,0.157,29.35
4462.6,37.99,11.567,0.589,0.093,29.04
4466.2,37.94,11.593,0.682,0.157,29.2
4469.8,37.89,11.564,0.636,0.108,29.45
4473.4,37.84,11.553,0.903,0.228,29.17
4477.0,37.79,11.599,0.543,0.007,29.35
4480.6,37.74,11.577,0.407,0.0,29.09
4484.2,37.7,11.586,0.306,0.0,29.66
4487.8,37.65,11.57,0.352,0.0,29.78
4491.4,37.6,11.594,0.402,0.0,29.15
4495.0,37.55,11.585,0.553,0.079,29.47
4498.6,37.5,11.59,0.404,0.024,29.17
4502.3,37.46,11.584,0.433,0.063,29.31
4505.9,37.41,11.581,0.321,0.0,29.7
4509.5,37.36,11.573,0.268,0.0,29.23
4513.1,37.31,11.559,0.436,0.0,29.32
4516.7,37.26,11.577,0.692,0.218,29.28
4520.3,37.22,11.566,0.714,0.244,29.71
4523.9,37.17,11.542,0.74,0.232,28.83
4527.5,37.12,11.552,0.73,0.245,29.39
4531.1,37.07,11.525,1.135,0.41,29.61
4534.7,37.02,11.508,1.191,0.438,29.51
4538.3,36.98,11.523,1.261,0.536,29.84
4541.9,36.93,11.505,1.425,0.628,29.97
4545.5,36.88,11.482,1.686,0.758,29.53
4549.1,36.83,11.479,1.553,0.744,30.19
4552.7,36.78,11.483,1.422,0.678,29.44
4556.3,36.74,11.484,1.734,0.744,30.09
4559.9,36.69,11.478,1.922,0.865,29.93
4563.5,36.64,11.453,2.149,1.012,29.88
4567.1,36.59,11.459,2.458,1.194,30.01
4570.7,36.54,11.453,2.335,1.303,30.04
4574.3,36.5,11.454,2.489,1.231,30.14
4577.9,36.45,11.443,2.452,1.257,29.9
4581.5,36.4,11.429,2.519,1.271,30.06
4585.1,36.35,11.443,2.484,1.273,29.94
4588.7,36.3,11.417,2.557,1.339,29.88
4592.3,36.26,11.446,2.492,1.314,29.94
4595.9,36.21,11.42,2.54,1.288,29.89
4599.5,36.16,11.431,2.854,1.515,30.14
4603.1,36.11,11.407,2.91,1.507,30.34
4606.7,36.06,11.425,2.958,1.637,30.29
4610.3,36.02,11.377,3.237,1.774,30.76
4613.9,35.97,11.371,3.452,1.804,30.0
4617.5,35.92,11.396,3.234,1.783,30.46
4621.1,35.87,11.412,3.141,1.678,30.33
4624.7,35.82,11.438,2.733,1.484,30.35
4628.3,35.78,11.401,2.953,1.559,30.41
4631.9,35.73,11.427,2.95,1.608,30.23
4635.5,35.68,11.385,3.119,1.703,30.36
4639.1,35.63,11.403,3.145,1.644,30.18
4642.7,35.58,11.357,3.439,1.887,30.56
4646.3,35.53,11.368,3.59,1.947,30.11
4649.9,35.49,11.323,3.626,1.934,30.66
4653.5,35.44,11.359,3.252,1.684,30.37
4657.1,35.39,11.392,3.046,1.638,30.2
4660.7,35.34,11.34,3.511,1.739,30.42
4664.3,35.29,11.361,3.599,1.918,30.46
4667.9,35.25,11.369,3.555,1.923,30.74
4671.5,35.2,11.336,3.752,2.125,31.19
4675.1,35.15,11.334,3.627,2.012,30.75
4678.7,35.1,11.329,3.845,2.065,30.47
4682.3,35.05,11.314,3.964,2.121,30.75
4685.9,35.0,11.321,4.06,2.198,30.79
4689.5,34.96,11.324,4.031,2.22,30.46
4693.1,34.91,11.321,3.942,2.266,30.36
4696.7,34.86,11.352,3.891,2.15,30.58
4700.4,34.81,11.305,4.074,2.315,30.82
4704.0,34.76,11.329,4.209,2.431,30.39
4707.6,34.71,11.281,4.414,2.472,30.64
4711.2,34.67,11.284,4.659,2.591,30.98
4714.8,34.62,11.285,4.949,2.76,30.98
4718.4,34.57,11.277,5.059,2.835,31.29
4722.0,34.52,11.231,5.479,3.094,30.87
4725.6,34.47,11.248,5.412,3.18,31.6
4729.2,34.43,11.248,5.337,3.081,30.8
4732.8,34.38,11.234,5.304,3.115,30.69
4736.4,34.33,11.24,5.497,3.24,31.15
4740.0,34.28,11.234,5.962,3.409,31.1
4743.6,34.23,11.217,5.855,3.434,31.28
4747.2,34.18,11.219,5.824,3.326,31.26
4750.8,34.13,11.219,5.819,3.303,31.23
4754.4,34.09,11.207,5.394,3.143,30.96
4758.0,34.04,11.222,5.647,3.242,31.3
4761.6,33.99,11.206,5.491,3.195,31.1
4765.2,33.94,11.224,5.241,3.113,31.29
4768.8,33.89,11.243,5.647,3.225,31.18
4772.4,33.84,11.194,5.869,3.424,31.1
4776.0,33.8,11.193,5.726,3.342,30.91
4779.6,33.75,11.209,5.947,3.367,31.29
4783.2,33.7,11.19,5.669,3.348,30.97
4786.8,33.65,11.176,6.067,3.5,31.09
4790.4,33.6,11.206,5.943,3.495,31.43
4794.0,33.55,11.189,5.905,3.377,30.95
4797.6,33.5,11.165,5.858,3.377,31.57
4801.2,33.46,11.186,6.055,3.5,31.39
4804.8,33.41,11.178,5.907,3.474,31.3
4808.4,33.36,11.21,5.806,3.404,31.07
4812.0,33.31,11.17,5.935,3.394,31.47
4815.6,33.26,11.199,5.821,3.279,31.28
4819.2,33.21,11.216,5.674,3.26,31.09
4822.8,33.16,11.184,5.502,3.198,31.21
4826.4,33.12,11.166,6.019,3.485,31.01
4830.0,33.07,11.18,5.888,3.258,30.98
4833.6,33.02,11.141,6.276,3.158,31.21
4837.2,32.97,11.405,1.307,0.0,29.77
4840.8,32.92,11.443,0.354,0.0,29.37
4844.4,32.87,11.435,0.483,0.054,29.62
4848.0,32.82,11.439,0.463,0.0,29.22
4851.6,32.77,11.44,0.435,0.0,29.51
4855.2,32.73,11.443,0.361,0.014,29.35
4858.8,32.68,11.432,0.339,0.0,29.17
4862.4,32.63,11.422,0.522,0.0,29.5
4866.0,32.58,11.411,0.829,0.172,29.52
4869.6,32.53,11.407,0.915,0.231,29.44
4873.2,32.48,11.395,1.01,0.274,29.61
4876.8,32.43,11.406,0.976,0.335,29.56
4880.4,32.38,11.371,1.006,0.39,29.57
4884.0,32.33,11.381,1.117,0.363,29.55
4887.6,32.29,11.396,0.922,0.281,29.31
4891.2,32.24,11.392,0.8,0.297,29.54
4894.8,32.19,11.427,0.812,0.269,29.37
4898.4,32.14,11.413,0.57,0.04,29.24
4902.1,32.09,11.423,0.396,0.0,29.34
4905.7,32.04,11.41,0.427,0.0,29.54
4909.3,31.99,11.402,0.702,0.115,29.53
4912.9,31.94,11.383,0.693,0.132,29.38
4916.5,31.89,11.403,0.585,0.029,29.34
4920.1,31.84,11.405,0.274,0.0,29.47
4923.7,31.79,11.394,0.678,0.142,29.0
4927.3,31.75,11.358,0.685,0.121,29.65
4930.9,31.7,11.396,0.308,0.0,28.98
4934.5,31.65,11.431,0.369,0.0,29.09
4938.1,31.6,11.415,0.468,0.085,29.31
4941.7,31.55,11.423,0.421,0.0,29.83
4945.3,31.5,11.416,0.55,0.008,29.78
4948.9,31.45,11.401,0.608,0.028,29.6
4952.5,31.4,11.395,0.367,0.0,29.45
4956.1,31.35,11.366,0.734,0.155,29.13
4959.7,31.3,11.398,0.733,0.176,29.54
4963.3,31.25,11.384,0.658,0.132,29.37
4966.9,31.2,11.42,0.643,0.112,29.31
4970.5,31.15,11.385,0.452,0.0,29.44
4974.1,31.11,11.414,0.535,0.0,29.34
4977.7,31.06,11.383,0.488,0.0,29.59
4981.3,31.01,11.413,0.315,0.0,28.97
4984.9,30.96,11.407,0.505,0.0,29.44
4988.5,30.91,11.35,0.8,0.167,29.35
4992.1,30.86,11.354,0.851,0.245,29.47
4995.7,30.81,11.359,0.56,0.032,29.51
4999.3,30.76,11.347,0.709,0.171,29.27
5002.9,30.71,11.379,0.608,0.114,29.5
5006.5,30.66,11.358,0.747,0.204,29.47
5010.1,30.61,11.373,0.498,0.157,29.29
5013.7,30.56,11.369,0.699,0.171,29.4
5017.3,30.51,11.345,0.416,0.027,29.37
5020.9,30.46,11.389,0.448,0.067,29.25
5024.5,30.41,11.346,0.806,0.172,29.53
5028.1,30.36,11.375,0.457,0.0,29.36
5031.7,30.31,11.369,0.574,0.107,29.33
5035.3,30.26,11.386,0.424,0.023,29.72
5038.9,30.21,11.34,0.873,0.234,29.64
5042.5,30.16,11.3,1.041,0.326,29.54
5046.1,30.11,11.334,0.979,0.395,29.62
5049.7,30.06,11.33,1.075,0.376,29.42
5053.3,30.01,11.282,1.642,0.692,29.74
5056.9,29.96,11.315,1.307,0.636,29.65
5060.5,29.91,11.308,1.269,0.515,29.45
5064.1,29.86,11.301,1.075,0.436,29.71
5067.7,29.81,11.317,1.326,0.563,29.62
5071.3,29.76,11.3,1.281,0.575,29.63
5074.9,29.71,11.298,1.335,0.568,29.61
5078.5,29.66,11.293,1.393,0.514,30.33
5082.1,29.61,11.327,1.195,0.501,29.54
5085.7,29.56,11.309,1.131,0.439,29.24
5089.3,29.51,11.296,1.404,0.52,29.43
5092.9,29.46,11.298,1.166,0.489,29.81
5096.5,29.41,11.308,1.214,0.412,29.95
5100.2,29.36,11.318,1.246,0.528,29.55
5103.8,29.31,11.307,1.226,0.411,29.94
5107.4,29.26,11.308,1.192,0.424,29.82
5111.0,29.21,11.323,0.833,0.194,29.51
5114.6,29.16,11.309,0.489,0.029,29.37
5118.2,29.11,11.322,0.357,0.0,29.42
5121.8,29.06,11.328,0.406,0.0,29.57
5125.4,29.01,11.314,0.495,0.0,29.51
5129.0,28.96,11.303,0.597,0.094,29.33
5132.6,28.91,11.283,0.721,0.195,29.47
5136.2,28.86,11.287,0.771,0.231,29.92
5139.8,28.81,11.306,0.685,0.107,29.55
5143.4,28.76,11.307,0.701,0.093,29.68
5147.0,28.71,11.279,0.997,0.324,29.71
5150.6,28.66,11.269,1.448,0.623,29.82
5154.2,28.61,11.251,1.616,0.741,29.85
5157.8,28.56,11.276,1.549,0.621,29.98
5161.4,28.51,11.259,1.469,0.608,29.92
5165.0,28.46,11.278,1.327,0.636,29.78
5168.6,28.41,11.263,1.446,0.645,29.63
5172.2,28.36,11.229,1.623,0.777,29.9
5175.8,28.31,11.24,1.771,0.865,29.87
5179.4,28.26,11.221,1.761,0.739,29.81
5183.0,28.21,11.257,1.36,0.665,30.27
5186.6,28.16,11.234,1.593,0.782,29.51
5190.2,28.11,11.234,1.909,0.953,30.12
5193.8,28.06,11.19,2.234,0.983,29.87
5197.4,28.0,11.286,0.692,0.0,29.53
5201.0,27.95,11.305,0.459,0.015,29.93
5204.6,27.9,11.306,0.509,0.0,29.25
5208.2,27.85,11.28,0.491,0.076,29.29
5211.8,27.8,11.252,1.258,0.443,29.7
5215.4,27.75,11.273,0.851,0.292,29.39
5219.0,27.7,11.271,1.283,0.476,29.89
5222.6,27.65,11.23,1.168,0.544,29.56
5226.2,27.6,11.231,1.277,0.463,29.84
5229.8,27.55,11.323,0.535,0.0,29.18
5233.4,27.5,11.277,0.492,0.0,29.07
5237.0,27.45,11.262,0.285,0.0,29.32
5240.6,27.4,11.268,0.517,0.048,29.13
5244.2,27.35,11.229,0.622,0.155,29.78
5247.8,27.29,11.256,0.951,0.292,29.29
5251.4,27.24,11.26,1.001,0.328,29.41
5255.0,27.19,11.23,1.061,0.345,29.72
5258.6,27.14,11.242,0.932,0.305,29.47
5262.2,27.09,11.28,0.55,0.0,29.15
5265.8,27.04,11.241,0.509,0.0,29.85
5269.4,26.99,11.257,0.271,0.0,29.16
5273.0,26.94,11.261,0.491,0.009,29.4
5276.6,26.89,11.244,0.649,0.106,29.45
5280.2,26.84,11.262,0.406,0.0,29.55
5283.8,26.78,11.251,0.304,0.0,29.46
5287.4,26.73,11.262,0.485,0.005,29.27
5291.0,26.68,11.263,0.333,0.007,29.32
5294.6,26.63,11.26,0.575,0.073,29.42
5298.2,26.58,11.238,0.886,0.299,29.72
5301.9,26.53,11.255,0.515,0.031,29.21
5305.5,26.48,11.21,0.886,0.264,29.98
5309.1,26.43,11.222,1.202,0.484,29.53
5312.7,26.38,11.198,1.392,0.593,29.75
5316.3,26.32,11.195,1.486,0.62,29.55
5319.9,26.27,11.213,1.46,0.543,29.52
5323.5,26.22,11.19,1.356,0.651,29.57
5327.1,26.17,11.211,1.521,0.684,29.6
5330.7,26.12,11.219,1.365,0.647,29.66
5334.3,26.07,11.188,1.741,0.751,29.68
5337.9,26.02,11.159,1.78,0.878,30.03
5341.5,25.97,11.165,1.264,0.549,29.55
5345.1,25.91,11.199,1.524,0.72,29.62
5348.7,25.86,11.189,1.417,0.63,29.68
5352.3,25.81,11.16,1.705,0.781,30.06
5355.9,25.76,11.191,1.635,0.746,29.88
5359.5,25.71,11.158,1.657,0.773,29.83
5363.1,25.66,11.162,1.66,0.824,29.56
5366.7,25.61,11.155,2.059,0.964,29.76
5370.3,25.55,11.127,2.097,1.055,29.75
5373.9,25.5,11.136,2.192,1.016,30.3
5377.5,25.45,11.182,1.608,0.76,29.94
5381.1,25.4,11.167,1.612,0.824,29.66
5384.7,25.35,11.172,1.784,0.846,29.78
5388.3,25.3,11.176,1.643,0.694,29.68
5391.9,25.25,11.16,1.592,0.73,29.65
5395.5,25.19,11.123,1.601,0.734,29.92
5399.1,25.14,11.122,1.959,0.903,29.9
5402.7,25.09,11.21,0.736,0.0,29.94
5406.3,25.04,11.183,0.545,0.123,29.71
5409.9,24.99,11.2,0.536,0.12,29.72
5413.5,24.94,11.202,0.68,0.134,29.64
5417.1,24.89,11.234,0.349,0.04,29.31
5420.7,24.83,11.193,0.512,0.0,29.57
5424.3,24.78,11.194,0.45,0.0,29.36
5427.9,24.73,11.2,0.472,0.0,29.76
5431.5,24.68,11.204,0.487,0.0,29.52
5435.1,24.63,11.182,0.75,0.171,29.59
5438.7,24.58,11.187,0.982,0.361,29.64
5442.3,24.52,11.14,1.322,0.527,30.08
5445.9,24.47,11.139,1.598,0.722,29.54
5449.5,24.42,11.117,2.102,1.009,30.38
5453.1,24.37,11.109,1.979,0.917,29.93
5456.7,24.32,11.1,2.493,1.197,29.86
5460.3,24.26,11.099,2.291,1.157,29.92
5463.9,24.21,11.097,2.483,1.239,29.81
5467.5,24.16,11.105,2.122,1.054,30.15
5471.1,24.11,11.113,1.977,0.998,29.76
5474.7,24.06,11.081,2.292,1.125,30.11
5478.3,24.01,11.078,2.323,1.214,30.31
5481.9,23.95,11.105,2.303,1.172,29.95
5485.5,23.9,11.099,2.226,1.186,30.0
5489.1,23.85,11.077,2.133,1.118,29.76
5492.7,23.8,11.076,2.472,1.245,30.06
5496.3,23.75,11.056,2.086,0.999,30.52
5499.9,23.7,11.074,2.231,1.18,30.21
5503.6,23.64,11.096,2.217,1.088,30.0
5507.2,23.59,11.082,2.141,1.09,29.9
5510.8,23.54,11.096,1.917,0.927,29.94
5514.4,23.49,11.039,2.074,0.959,30.03
5518.0,23.44,11.074,2.137,1.028,29.94
5521.6,23.38,11.08,2.202,1.071,30.15
5525.2,23.33,11.072,2.371,1.129,29.92
5528.8,23.28,11.09,2.137,1.118,29.83
5532.4,23.23,11.072,2.102,1.109,30.09
5536.0,23.18,11.071,2.112,1.095,29.78
5539.6,23.12,11.054,2.063,1.036,30.14
5543.2,23.07,11.083,1.802,0.991,29.9
5546.8,23.02,11.049,2.128,1.054,29.66
5550.4,22.97,11.029,2.33,1.225,30.12
5554.0,22.92,11.042,2.273,1.112,29.74
5557.6,22.86,11.081,2.23,1.103,30.2
5561.2,22.81,11.067,1.947,0.967,29.91
5564.8,22.76,11.074,1.927,0.91,30.32
5568.4,22.71,11.065,1.857,0.872,30.14
5572.0,22.66,11.048,1.783,0.896,29.69
5575.6,22.6,11.085,1.832,0.916,29.52
5579.2,22.55,11.043,1.702,0.917,29.72
5582.8,22.5,11.057,1.876,0.969,29.69
5586.4,22.45,11.07,1.748,0.868,30.26
5590.0,22.4,11.067,1.863,0.893,29.93
5593.6,22.35,11.038,2.124,0.985,30.21
5597.2,22.29,11.095,0.605,0.0,29.43
5600.8,22.24,11.123,0.333,0.0,29.36
5604.4,22.19,11.108,0.615,0.126,29.49
5608.0,22.14,11.114,0.465,0.0,29.66
5611.6,22.09,11.139,0.454,0.0,29.5
5615.2,22.03,11.1,0.543,0.089,29.26
5618.8,21.98,11.134,0.284,0.0,29.7
5622.4,21.93,11.118,0.546,0.116,29.41
5626.0,21.88,11.133,0.455,0.037,29.35
5629.6,21.82,11.119,0.377,0.0,28.85
5633.2,21.77,11.13,0.406,0.0,29.55
5636.8,21.72,11.107,0.532,0.0,29.49
5640.4,21.67,11.112,0.581,0.071,29.51
5644.0,21.62,11.093,0.352,0.008,29.32
5647.6,21.56,11.07,0.455,0.0,29.33
5651.2,21.51,11.113,0.465,0.005,29.37
5654.8,21.46,11.117,0.371,0.021,29.51
5658.4,21.41,11.109,0.499,0.0,29.59
5662.0,21.36,11.084,0.68,0.146,29.48
5665.6,21.3,11.111,0.716,0.239,29.72
5669.2,21.25,11.067,0.981,0.329,29.61
5672.8,21.2,11.08,0.957,0.311,29.52
5676.4,21.15,11.095,0.671,0.161,29.56
5680.0,21.1,11.108,0.712,0.183,29.26
5683.6,21.04,11.073,0.774,0.249,29.6
5687.2,20.99,11.056,0.983,0.316,29.32
5690.8,20.94,11.041,1.004,0.365,29.43
5694.4,20.89,11.077,1.16,0.41,29.29
5698.0,20.84,11.09,0.531,0.0,29.44
5701.7,20.78,11.1,0.308,0.0,29.71
5705.3,20.73,11.136,0.36,0.0,29.39
5708.9,20.68,11.085,0.519,0.128,29.6
5712.5,20.63,11.032,1.06,0.365,30.13
5716.1,20.58,11.081,0.387,0.0,29.5
5719.7,20.52,11.063,0.478,0.031,29.3
5723.3,20.47,11.066,0.558,0.075,29.36
5726.9,20.42,11.065,0.551,0.062,29.48
5730.5,20.37,11.065,0.464,0.09,29.32
5734.1,20.32,11.054,0.417,0.0,29.32
5737.7,20.26,11.091,0.534,0.0,29.67
5741.3,20.21,11.07,0.537,0.0,29.68
5744.9,20.16,11.063,0.479,0.0,29.13
5748.5,20.11,11.078,0.443,0.0,29.28
5752.1,20.06,11.072,0.461,0.066,29.36
5755.7,20.0,11.054,0.723,0.147,29.66
5759.3,19.95,11.06,0.696,0.188,29.76
5762.9,19.9,11.051,0.673,0.113,30.06
5766.5,19.85,11.074,0.357,0.0,29.32
5770.1,19.8,11.064,0.54,0.083,29.39
5773.7,19.75,11.052,0.574,0.087,29.61
5777.3,19.69,11.052,0.436,0.0,29.31
5780.9,19.64,11.074,0.49,0.021,29.43
5784.5,19.59,11.044,0.466,0.067,29.37
5788.1,19.54,11.064,0.293,0.0,28.87
5791.7,19.49,11.045,0.638,0.068,29.54
5795.3,19.43,11.029,0.616,0.0,29.47
5798.9,19.38,11.034,0.436,0.0,29.7
5802.5,19.33,11.046,0.294,0.0,29.39
5806.1,19.28,11.041,0.338,0.0,29.16
5809.7,19.23,11.018,0.472,0.0,29.4
5813.3,19.17,11.015,0.736,0.127,29.13
5816.9,19.12,11.04,0.485,0.102,29.22
5820.5,19.07,11.053,0.496,0.052,29.59
5824.1,19.02,11.026,0.79,0.192,29.52
5827.7,18.97,10.966,1.011,0.324,29.83
5831.3,18.92,11.023,0.826,0.283,29.19
5834.9,18.86,11.005,0.796,0.322,29.52
5838.5,18.81,11.014,0.877,0.256,29.5
5842.1,18.76,11.003,0.92,0.248,29.81
5845.7,18.71,11.015,0.611,0.125,29.64
5849.3,18.66,11.006,0.773,0.181,29.69
5852.9,18.6,10.997,0.95,0.326,29.93
5856.5,18.55,11.01,1.079,0.446,29.6
5860.1,18.5,10.979,1.266,0.457,30.0
5863.7,18.45,11.013,0.881,0.235,29.39
5867.3,18.4,11.017,0.722,0.164,29.33
5870.9,18.35,11.007,0.812,0.157,29.73
5874.5,18.29,10.991,0.357,0.001,29.12
5878.1,18.24,11.031,0.401,0.0,29.55
5881.7,18.19,10.987,0.774,0.181,29.59
5885.3,18.14,11.0,0.854,0.286,29.81
5888.9,18.09,10.962,1.063,0.351,29.65
5892.5,18.04,10.956,1.101,0.44,29.69
5896.1,17.98,11.013,0.864,0.302,29.7
5899.7,17.93,10.974,0.742,0.199,29.42
5903.4,17.88,11.001,0.8,0.23,29.43
5907.0,17.83,10.977,0.939,0.271,29.72
5910.6,17.78,10.983,0.641,0.109,29.51
5914.2,17.73,10.986,0.651,0.131,29.44
5917.8,17.68,10.966,0.655,0.126,29.51
5921.4,17.62,10.976,0.811,0.242,29.9
5925.0,17.57,10.956,0.855,0.283,29.51
5928.6,17.52,10.946,1.231,0.48,29.63
5932.2,17.47,10.97,1.12,0.44,29.35
5935.8,17.42,10.962,1.045,0.309,29.65
5939.4,17.37,10.918,1.371,0.502,29.91
5943.0,17.32,10.953,1.34,0.549,29.93
5946.6,17.26,10.939,1.328,0.545,29.78
5950.2,17.21,10.939,1.142,0.447,29.89
5953.8,17.16,10.965,0.972,0.407,29.78
5957.4,17.11,10.948,1.007,0.362,29.87
5961.0,17.06,10.939,0.861,0.226,29.8
5964.6,17.01,11.002,0.475,0.0,29.78
5968.2,16.96,10.974,0.461,0.0,29.43
5971.8,16.9,10.96,0.683,0.092,29.27
5975.4,16.85,10.947,0.812,0.249,29.72
5979.0,16.8,10.96,1.0,0.37,29.8
5982.6,16.75,10.917,1.315,0.499,30.07
5986.2,16.7,10.912,1.085,0.375,29.94
5989.8,16.65,10.925,1.047,0.409,30.06
5993.4,16.6,10.947,1.187,0.475,29.84
5997.0,16.55,10.933,1.288,0.549,29.8
6000.6,16.49,10.916,1.273,0.542,29.47
6004.2,16.44,10.932,1.401,0.56,29.85
6007.8,16.39,10.892,1.986,0.808,29.89
6011.4,16.34,10.878,1.94,0.925,30.02
6015.0,16.29,10.871,2.068,0.987,30.04
6018.6,16.24,10.881,1.987,1.071,30.09
6022.2,16.19,10.862,1.996,1.018,29.98
6025.8,16.14,10.859,2.275,1.096,30.28
6029.4,16.09,10.864,2.242,1.112,29.54
6033.0,16.03,10.845,2.0,1.216,30.04
6036.6,15.98,10.852,2.274,1.135,30.34
6040.2,15.93,10.836,2.533,1.228,30.56
6043.8,15.88,10.873,2.159,1.191,30.2
6047.4,15.83,10.806,2.608,1.284,30.55
6051.0,15.78,10.842,2.298,1.318,30.14
6054.6,15.73,10.824,2.603,1.326,30.21
6058.2,15.68,10.85,2.48,1.295,30.28
6061.8,15.63,10.843,2.29,1.29,30.1
