timestamp,SoC_%,Voltage_V,Current_A,Speed_mps,Temperature_C
4156257,45.67,11.622,3.895,1.963,32.12
4159800,45.62,11.627,3.695,1.865,32.47
4163344,45.56,11.653,3.362,1.675,31.99
4166887,45.51,11.626,3.093,1.598,32.03
4170430,45.45,11.638,3.137,1.589,31.74
4173973,45.4,11.626,3.275,1.713,32.06
4177517,45.34,11.67,2.944,1.493,31.79
4181060,45.29,11.634,2.922,1.51,32.32
4184603,45.24,11.646,2.919,1.524,32.0
4188147,45.18,11.669,2.966,1.451,32.15
4191690,45.13,11.669,2.711,1.292,31.61
4195233,45.07,11.675,2.339,1.162,31.59
4198776,45.02,11.686,2.681,1.359,31.92
4202320,44.96,11.649,2.49,1.232,31.62
4205863,44.91,11.64,3.04,1.48,32.31
4209406,44.86,11.657,2.566,1.301,31.84
4212949,44.8,11.642,2.967,1.494,32.09
4216493,44.75,11.629,2.97,1.53,32.13
4220036,44.69,11.603,3.243,1.574,32.13
4223579,44.64,11.596,3.584,1.833,32.44
4227123,44.58,11.571,3.605,1.82,32.16
4230666,44.53,11.63,3.038,1.517,32.17
4234209,44.47,11.614,3.07,1.581,32.35
4237752,44.42,11.629,3.099,1.555,32.17
4241296,44.36,11.595,3.311,1.719,32.22
4244839,44.31,11.614,2.917,1.545,32.0
4248382,44.26,11.619,3.064,1.587,32.13
4251925,44.2,11.625,3.135,1.734,32.28
4255469,44.15,11.563,3.333,1.678,32.17
4259012,44.09,11.6,3.232,1.608,31.85
4262555,44.04,11.586,3.561,1.788,32.33
4266099,43.98,11.563,3.417,1.734,32.22
4269642,43.93,11.584,3.17,1.589,32.26
4273185,43.87,11.589,3.438,1.785,32.27
4276728,43.82,11.577,3.249,1.695,32.51
4280272,43.76,11.582,3.192,1.732,31.94
4283815,43.71,11.611,3.247,1.735,32.01
4287358,43.65,11.564,3.351,1.71,32.37
4290901,43.6,11.578,3.108,1.474,31.95
4294445,43.54,11.57,2.87,1.382,32.14
4297988,43.49,11.595,2.728,1.404,32.03
4301531,43.44,11.594,2.671,1.325,31.62
4305075,43.38,11.621,2.928,1.478,32.23
4308618,43.33,11.621,2.771,1.408,32.32
4312161,43.27,11.599,2.496,1.313,32.0
4315704,43.22,11.622,2.886,1.505,31.82
4319248,43.16,11.62,2.606,1.385,32.15
4322791,43.11,11.59,2.847,1.473,31.88
4326334,43.05,11.612,2.697,1.346,32.01
4329877,43.0,11.606,2.656,1.343,32.1
4333421,42.94,11.582,2.755,1.42,31.91
4336964,42.89,11.569,2.697,1.355,31.71
4340507,42.83,11.576,2.766,1.407,32.04
4344051,42.78,11.566,3.131,1.537,32.19
4347594,42.72,11.563,3.06,1.589,32.01
4351137,42.66,11.521,3.635,1.8,32.22
4354680,42.61,11.53,3.89,1.994,32.61
4358224,42.55,11.499,3.877,2.02,32.45
4361767,42.5,11.562,3.283,1.705,32.17
4365310,42.44,11.533,3.391,1.722,32.18
4368853,42.39,11.564,3.003,1.589,32.2
4372397,42.33,11.517,3.443,1.707,32.34
4375940,42.28,11.527,3.529,1.826,32.32
4379483,42.22,11.523,3.382,1.734,32.03
4383027,42.17,11.519,3.187,1.667,32.17
4386570,42.11,11.53,3.393,1.741,32.19
4390113,42.06,11.536,3.254,1.677,32.28
4393656,42.0,11.553,3.164,1.696,32.46
4397200,41.95,11.531,3.369,1.69,32.5
4400743,41.89,11.479,3.89,1.941,32.62
4404286,41.83,11.485,3.859,2.049,32.51
4407829,41.78,11.457,3.838,1.963,32.42
4411373,41.72,11.495,3.52,1.797,32.44
4414916,41.67,11.537,3.385,1.73,32.23
4418459,41.61,11.515,3.783,1.991,32.4
4422003,41.56,11.513,3.606,1.958,32.24
4425546,41.5,11.495,3.765,1.912,32.46
4429089,41.44,11.514,3.493,1.818,32.36
4432632,41.39,11.47,4.171,2.103,32.97
4436176,41.33,11.439,4.105,2.238,32.7
4439719,41.28,11.446,4.179,2.236,32.55
4443262,41.22,11.474,4.193,2.27,32.78
4446805,41.16,11.466,4.294,2.141,32.57
4450349,41.11,11.471,3.952,2.141,32.74
4453892,41.05,11.466,3.869,2.058,32.67
4457435,41.0,11.469,3.784,1.96,33.06
4460978,40.94,11.443,4.143,2.111,32.41
4464522,40.88,11.451,3.89,2.173,32.52
4468065,40.83,11.428,3.996,2.081,32.55
4471608,40.77,11.465,3.863,2.006,32.59
4475152,40.71,11.462,3.74,2.017,32.63
4478695,40.66,11.46,3.804,1.898,32.32
4482238,40.6,11.521,3.243,1.698,32.18
4485781,40.55,11.491,3.432,1.805,32.44
4489325,40.49,11.499,2.948,1.523,32.41
4492868,40.43,11.495,3.306,1.735,32.13
4496411,40.38,11.473,3.131,1.606,31.99
4499954,40.32,11.515,3.042,1.437,32.48
4503498,40.26,11.511,2.874,1.472,32.36
4507041,40.21,11.495,3.003,1.545,32.46
4510584,40.15,11.489,3.265,1.634,32.15
4514128,40.09,11.502,3.236,1.675,32.3
4517671,40.04,11.48,3.105,1.55,32.33
4521214,39.98,11.454,3.372,1.703,32.47
4524757,39.92,11.492,3.485,1.824,32.4
4528301,39.87,11.471,3.293,1.686,32.35
4531844,39.81,11.492,3.27,1.695,32.55
4535387,39.75,11.456,3.308,1.738,32.29
4538930,39.69,11.466,3.378,1.735,32.29
4542474,39.64,11.455,3.281,1.576,32.28
4546017,39.58,11.49,2.991,1.516,32.17
4549560,39.52,11.486,2.803,1.358,32.23
4553104,39.47,11.504,2.368,1.168,32.01
4556647,39.41,11.522,2.603,1.245,32.05
4560190,39.35,11.492,2.766,1.337,32.47
4563733,39.29,11.444,2.956,1.452,32.32
4567277,39.24,11.48,2.773,1.458,32.14
4570820,39.18,11.44,3.248,1.546,32.62
4574363,39.12,11.398,3.829,1.914,32.47
4577906,39.06,11.405,3.842,1.987,32.58
4581450,39.01,11.385,4.189,2.169,32.69
4584993,38.95,11.399,4.049,2.244,32.55
4588536,38.89,11.381,4.11,2.09,32.61
4592080,38.83,11.388,3.706,1.903,32.56
4595623,38.77,11.417,3.528,1.885,32.21
4599166,38.72,11.446,3.36,1.741,32.35
4602709,38.66,11.4,3.539,1.775,32.54
4606253,38.6,11.447,3.218,1.647,32.44
4609796,38.54,11.449,3.121,1.591,32.41
4613339,38.48,11.434,3.109,1.609,32.8
4616882,38.43,11.456,2.914,1.512,32.41
4620426,38.37,11.438,2.914,1.502,32.26
4623969,38.31,11.425,3.192,1.67,32.36
4627512,38.25,11.413,3.212,1.569,32.39
4631056,38.19,11.397,3.81,1.84,32.69
4634599,38.14,11.407,3.849,2.059,32.56
4638142,38.08,11.38,3.763,1.944,32.88
4641685,38.02,11.387,4.072,2.118,32.49
4645229,37.96,11.338,4.048,2.188,32.82
4648772,37.9,11.344,4.215,2.182,32.85
4652315,37.84,11.37,3.726,1.964,32.37
4655858,37.78,11.414,3.649,1.98,32.68
4659402,37.73,11.369,3.8,1.855,32.72
4662945,37.67,11.431,3.074,1.623,32.24
4666488,37.61,11.379,3.214,1.653,32.86
4670032,37.55,11.424,2.968,1.6,32.47
4673575,37.49,11.405,3.36,1.692,32.41
4677118,37.43,11.382,3.57,1.85,32.46
4680661,37.37,11.343,3.53,1.86,32.39
4684205,37.31,11.383,3.554,1.949,32.6
4687748,37.25,11.4,3.396,1.739,32.51
4691291,37.19,11.409,3.348,1.766,32.21
4694834,37.14,11.397,3.276,1.742,32.26
4698378,37.08,11.344,3.621,1.836,32.44
4701921,37.02,11.342,3.991,2.029,32.63
4705464,36.96,11.365,3.861,2.045,32.6
4709008,36.9,11.354,3.582,1.858,32.44
4712551,36.84,11.37,3.635,1.945,32.71
4716094,36.78,11.344,3.777,1.989,32.82
4719637,36.72,11.349,3.802,1.977,32.67
4723181,36.66,11.354,3.861,1.911,32.26
4726724,36.6,11.311,4.174,2.1,32.76
4730267,36.54,11.355,4.314,2.247,32.95
4733810,36.48,11.306,4.416,2.303,32.86
4737354,36.42,11.33,4.035,2.17,32.8
4740897,36.36,11.306,4.138,2.165,32.8
4744440,36.3,11.319,4.09,2.215,32.49
4747983,36.24,11.321,3.942,2.129,32.24
4751527,36.18,11.28,4.308,2.171,32.97
4755070,36.12,11.313,3.708,1.797,32.54
4758613,36.06,11.36,3.347,1.649,32.6
4762157,36.0,11.367,3.111,1.633,32.38
4765700,35.94,11.333,3.013,1.467,32.37
4769243,35.88,11.36,2.65,1.361,32.54
4772786,35.82,11.37,2.914,1.519,32.15
4776330,35.76,11.39,2.618,1.354,32.27
4779873,35.7,11.394,2.689,1.305,32.09
4783416,35.64,11.371,2.574,1.268,32.28
4786959,35.58,11.408,2.396,1.208,32.29
4790503,35.52,11.404,2.201,1.138,32.26
4794046,35.46,11.381,2.502,1.252,32.27
4797589,35.4,11.371,2.742,1.308,32.07
4801133,35.34,11.381,2.824,1.361,32.41
4804676,35.28,11.348,3.238,1.617,32.68
4808219,35.22,11.351,3.235,1.665,32.7
4811762,35.16,11.337,3.045,1.586,32.85
4815306,35.1,11.329,3.252,1.665,32.63
4818849,35.04,11.312,3.293,1.685,32.34
4822392,34.97,11.323,3.229,1.626,32.42
4825935,34.91,11.335,3.026,1.522,32.46
4829479,34.85,11.328,3.106,1.664,32.68
4833022,34.79,11.342,3.13,1.562,32.27
4836565,34.73,11.357,2.78,1.444,32.54
4840109,34.67,11.337,3.174,1.556,32.63
4843652,34.61,11.306,3.506,1.754,32.46
4847195,34.55,11.312,3.6,1.879,32.78
4850738,34.49,11.286,3.763,1.948,32.57
4854282,34.43,11.278,4.095,2.116,32.84
4857825,34.37,11.283,3.864,2.084,32.7
4861368,34.31,11.279,3.95,2.145,32.84
4864911,34.24,11.262,4.002,1.988,32.59
4868455,34.18,11.269,3.573,1.735,32.76
4871998,34.12,11.285,3.222,1.627,32.13
4875541,34.06,11.35,2.962,1.501,32.38
4879085,34.0,11.304,3.306,1.721,32.47
4882628,33.94,11.305,3.27,1.678,32.87
4886171,33.88,11.272,3.639,1.875,32.8
4889714,33.82,11.28,3.396,1.705,32.52
4893258,33.76,11.33,3.37,1.722,32.44
4896801,33.69,11.258,3.547,1.854,32.68
4900344,33.63,11.302,3.05,1.6,32.38
4903887,33.57,11.288,3.249,1.658,33.0
4907431,33.51,11.282,3.045,1.499,31.98
4910974,33.45,11.282,2.988,1.455,32.5
4914517,33.39,11.266,3.355,1.648,32.15
4918061,33.33,11.291,2.997,1.538,32.69
4921604,33.27,11.272,3.252,1.64,32.43
4925147,33.21,11.299,3.108,1.608,32.84
4928690,33.14,11.277,2.947,1.438,32.38
4932234,33.08,11.293,3.045,1.504,32.72
4935777,33.02,11.302,3.133,1.567,32.59
4939320,32.96,11.301,2.968,1.481,32.72
4942863,32.9,11.271,2.938,1.479,32.49
4946407,32.84,11.244,2.902,1.413,31.91
4949950,32.78,11.294,2.988,1.542,32.37
4953493,32.72,11.281,3.083,1.537,32.25
4957037,32.66,11.25,3.307,1.667,32.8
4960580,32.59,11.287,3.117,1.607,32.66
4964123,32.53,11.279,2.801,1.493,32.45
4967666,32.47,11.261,3.194,1.613,32.68
4971210,32.41,11.239,3.253,1.615,32.65
4974753,32.35,11.284,2.804,1.343,32.35
4978296,32.29,11.273,2.778,1.391,32.82
4981839,32.23,11.277,2.66,1.322,32.46
4985383,32.17,11.262,3.271,1.614,32.59
4988926,32.11,11.253,3.175,1.595,32.32
4992469,32.04,11.216,3.335,1.659,32.54
4996013,31.98,11.223,3.741,1.944,32.8
4999556,31.92,11.238,3.497,1.854,32.68
5003099,31.86,11.213,3.472,1.795,32.62
5006642,31.8,11.199,3.789,1.866,32.81
5010186,31.74,11.247,3.061,1.586,32.36
5013729,31.68,11.23,3.247,1.648,32.64
5017272,31.62,11.228,3.334,1.65,32.38
5020815,31.56,11.26,2.913,1.452,32.36
5024359,31.5,11.253,2.711,1.399,32.32
5027902,31.44,11.286,2.767,1.432,32.64
5031445,31.38,11.227,3.023,1.513,32.66
5034988,31.32,11.201,3.48,1.724,32.75
5038532,31.25,11.227,3.641,1.848,32.57
5042075,31.19,11.232,3.626,1.902,32.71
5045618,31.13,11.2,3.551,1.791,32.91
5049162,31.07,11.203,3.416,1.741,32.96
5052705,31.01,11.207,3.096,1.628,32.33
5056248,30.95,11.228,3.271,1.615,32.59
5059791,30.89,11.202,3.431,1.74,32.75
5063335,30.83,11.199,3.199,1.67,32.72
5066878,30.77,11.207,3.344,1.622,32.7
5070421,30.71,11.242,2.966,1.494,32.7
5073964,30.65,11.206,3.378,1.693,32.44
5077508,30.59,11.219,3.508,1.745,33.06
5081051,30.53,11.22,3.198,1.767,32.44
5084594,30.47,11.208,3.191,1.677,32.67
5088138,30.41,11.204,3.101,1.56,32.73
5091681,30.35,11.214,3.066,1.598,32.84
5095224,30.29,11.222,3.06,1.53,32.79
5098767,30.23,11.229,2.823,1.269,32.71
5102311,30.17,11.252,2.462,1.173,32.66
5105854,30.11,11.219,2.782,1.411,32.5
5109397,30.05,11.219,2.877,1.411,32.71
5112940,29.99,11.187,3.496,1.735,33.08
5116484,29.94,11.176,3.307,1.645,32.58
5120027,29.88,11.153,3.375,1.769,32.48
5123570,29.82,11.175,3.746,1.956,32.69
5127114,29.76,11.168,3.536,1.861,33.08
5130657,29.7,11.157,3.437,1.864,33.01
5134200,29.64,11.15,3.706,1.958,32.8
5137743,29.58,11.157,3.425,1.795,32.82
5141287,29.52,11.148,3.198,1.692,32.79
5144830,29.46,11.142,3.646,1.816,33.06
5148373,29.4,11.126,3.576,1.837,32.48
5151916,29.35,11.141,3.706,1.928,32.78
5155460,29.29,11.141,3.587,1.865,32.79
5159003,29.23,11.15,3.729,1.96,32.96
5162546,29.17,11.132,3.68,1.896,32.89
5166090,29.11,11.129,3.819,2.011,32.87
5169633,29.05,11.105,4.034,2.149,33.06
5173176,29.0,11.101,4.049,2.113,32.53
5176719,28.94,11.097,3.839,2.08,33.53
5180263,28.88,11.121,4.002,2.099,33.16
5183806,28.82,11.113,3.901,1.871,33.14
5187349,28.76,11.136,3.306,1.602,32.64
5190892,28.71,11.153,3.193,1.67,32.81
5194436,28.65,11.157,2.929,1.513,33.03
5197979,28.59,11.144,3.042,1.548,33.03
5201522,28.53,11.158,3.03,1.536,32.69
5205066,28.48,11.164,3.15,1.631,32.48
5208609,28.42,11.129,3.32,1.674,32.81
5212152,28.36,11.1,3.492,1.769,32.79
5215695,28.31,11.111,3.492,1.837,33.01
5219239,28.25,11.134,3.683,1.787,32.67
5222782,28.19,11.106,3.461,1.721,32.81
5226325,28.13,11.148,3.229,1.649,32.81
5229868,28.08,11.117,3.376,1.703,32.73
5233412,28.02,11.118,3.575,1.734,33.09
5236955,27.96,11.124,3.236,1.626,32.55
5240498,27.91,11.086,3.469,1.795,32.62
5244042,27.85,11.091,3.641,1.845,32.85
5247585,27.8,11.151,3.252,1.565,32.94
5251128,27.74,11.147,2.737,1.421,32.55
5254671,27.68,11.136,3.066,1.543,32.61
5258215,27.63,11.119,3.088,1.548,32.89
5261758,27.57,11.111,3.253,1.696,32.84
5265301,27.52,11.137,2.906,1.51,32.57
5268844,27.46,11.106,3.422,1.74,32.88
5272388,27.41,11.156,3.007,1.593,32.67
5275931,27.35,11.105,3.269,1.612,32.92
5279474,27.29,11.127,2.833,1.393,32.68
5283018,27.24,11.111,2.951,1.411,32.55
5286561,27.18,11.084,3.208,1.716,32.7
5290104,27.13,11.075,3.271,1.636,32.74
5293647,27.07,11.113,3.179,1.709,32.86
5297191,27.02,11.065,3.306,1.738,32.9
5300734,26.97,11.098,3.555,1.829,32.76
5304277,26.91,11.11,3.195,1.662,32.76
5307820,26.86,11.086,3.272,1.713,32.89
5311364,26.8,11.074,3.24,1.732,33.03
5314907,26.75,11.107,2.947,1.5,32.76
5318450,26.69,11.094,3.135,1.588,33.16
5321993,26.64,11.126,2.854,1.38,32.69
5325537,26.59,11.102,2.769,1.406,32.8
5329080,26.53,11.114,2.636,1.293,32.55
5332623,26.48,11.119,2.598,1.282,32.41
5336167,26.42,11.11,2.672,1.348,32.65
5339710,26.37,11.127,2.268,1.137,32.59
5343253,26.32,11.083,2.712,1.274,32.71
5346796,26.26,11.102,2.375,1.209,32.56
5350340,26.21,11.106,2.532,1.213,32.53
5353883,26.16,11.118,2.412,1.173,32.4
5357426,26.1,11.11,2.829,1.322,32.64
5360969,26.05,11.135,2.709,1.377,32.75
5364513,26.0,11.111,2.937,1.439,32.93
5368056,25.95,11.079,3.125,1.554,32.18
5371599,25.89,11.095,3.196,1.625,32.95
5375143,25.84,11.046,3.487,1.733,33.15
5378686,25.79,11.028,3.668,1.923,33.25
5382229,25.74,11.067,3.704,1.922,33.1
5385772,25.68,11.004,3.881,2.085,33.21
5389316,25.63,11.014,3.853,1.948,32.99
5392859,25.58,11.029,3.607,1.852,32.98
5396402,25.53,11.077,3.214,1.745,32.96
5399945,25.48,11.02,3.634,1.848,32.8
5403489,25.42,11.024,3.885,2.049,32.95
5407032,25.37,11.014,3.72,1.948,33.08
5410575,25.32,11.0,3.724,1.821,32.79
5414119,25.27,11.052,3.191,1.639,32.87
5417662,25.22,11.033,3.472,1.787,32.68
5421205,25.17,11.019,3.344,1.665,32.96
5424748,25.11,11.052,2.849,1.388,32.75
5428292,25.06,11.053,2.832,1.361,32.64
5431835,25.01,11.097,2.512,1.232,32.45
5435378,24.96,11.105,2.23,1.04,32.44
5438921,24.91,11.1,2.221,1.089,32.11
5442465,24.86,11.109,2.121,1.057,32.43
5446008,24.81,11.087,2.212,1.072,32.56
5449551,24.76,11.1,2.216,1.109,32.77
5453095,24.71,11.063,2.532,1.185,32.56
5456638,24.66,11.04,2.711,1.376,32.69
5460181,24.61,11.049,2.693,1.391,32.98
5463724,24.56,11.061,2.693,1.24,33.05
5467268,24.51,11.079,2.342,1.17,32.5
5470811,24.46,11.081,2.525,1.339,32.86
5474354,24.41,11.028,2.695,1.282,32.95
5477897,24.36,11.07,2.34,1.182,32.7
5481441,24.31,11.085,2.217,1.212,32.37
5484984,24.26,11.027,2.815,1.327,32.59
5488527,24.21,11.016,3.288,1.595,33.05
5492071,24.16,11.011,3.185,1.6,33.35
5495614,24.11,11.007,3.035,1.443,32.82
5499157,24.06,11.055,2.781,1.431,33.07
5502700,24.01,11.003,3.001,1.436,33.21
5506244,23.96,11.076,2.344,1.143,32.38
5509787,23.91,11.048,2.433,1.205,32.54
5513330,23.86,11.041,2.406,1.112,32.94
5516873,23.81,11.04,2.415,1.132,32.84
5520417,23.76,11.024,2.694,1.29,32.86
5523960,23.71,11.015,2.778,1.376,32.78
5527503,23.66,10.993,3.414,1.727,33.13
5531047,23.61,10.977,3.116,1.657,32.78
5534590,23.56,11.016,3.21,1.642,33.42
5538133,23.51,11.005,3.273,1.663,32.74
5541676,23.47,10.985,3.719,1.914,32.78
5545220,23.42,10.968,3.387,1.815,33.04
5548763,23.37,10.926,3.735,1.866,33.41
5552306,23.32,10.962,3.54,1.926,32.97
5555849,23.27,10.964,3.597,1.859,33.08
5559393,23.22,10.963,3.702,1.794,32.93
5562936,23.17,10.973,3.299,1.692,32.97
5566479,23.12,10.975,3.354,1.7,32.81
5570023,23.08,11.006,2.875,1.366,32.65
5573566,23.03,10.977,2.917,1.425,32.58
5577109,22.98,11.02,3.006,1.481,32.79
5580652,22.93,11.002,2.552,1.305,33.1
5584196,22.88,11.024,2.514,1.236,32.72
5587739,22.83,11.047,2.311,1.228,32.69
5591282,22.78,11.005,2.509,1.17,33.16
5594825,22.74,11.011,2.596,1.258,32.64
5598369,22.69,11.022,2.79,1.349,32.64
5601912,22.64,10.97,3.151,1.584,33.06
5605455,22.59,11.002,2.924,1.443,32.65
5608998,22.54,10.997,2.803,1.44,32.91
5612542,22.49,10.999,2.731,1.27,33.04
5616085,22.45,11.011,2.625,1.275,32.58
5619628,22.4,10.979,2.905,1.492,32.78
5623172,22.35,10.96,3.202,1.554,33.32
5626715,22.3,10.996,2.87,1.319,32.67
5630258,22.25,10.997,2.649,1.276,32.67
5633801,22.21,10.993,2.756,1.368,32.89
5637345,22.16,10.974,2.622,1.334,32.74
5640888,22.11,10.968,3.002,1.497,32.77
5644431,22.06,10.986,2.979,1.388,33.23
5647974,22.01,10.998,2.674,1.279,32.71
5651518,21.97,10.991,2.63,1.24,32.87
5655061,21.92,10.974,2.675,1.354,32.75
5658604,21.87,10.956,2.925,1.386,32.87
5662148,21.82,10.957,3.146,1.598,32.73
5665691,21.77,10.999,2.67,1.384,33.01
5669234,21.72,10.966,2.855,1.451,32.81
5672777,21.68,10.961,3.23,1.681,33.28
5676321,21.63,10.938,3.196,1.587,32.8
5679864,21.58,10.973,2.957,1.432,32.85
5683407,21.53,10.957,2.65,1.345,32.93
5686950,21.48,10.954,2.971,1.481,32.97
5690494,21.44,10.929,3.061,1.534,32.86
5694037,21.39,10.938,3.315,1.677,33.05
5697580,21.34,10.934,3.328,1.722,32.83
5701124,21.29,10.912,3.295,1.676,33.08
5704667,21.24,10.924,3.121,1.626,32.5
5708210,21.2,10.918,3.276,1.665,33.1
5711753,21.15,10.898,3.324,1.756,33.35
5715297,21.1,10.904,3.345,1.703,33.27
5718840,21.05,10.888,3.603,1.815,33.35
5722383,21.0,10.886,4.02,2.073,33.26
5725926,20.96,10.915,3.663,1.795,33.31
5729470,20.91,10.913,3.217,1.601,32.98
5733013,20.86,10.926,3.018,1.579,32.97
5736556,20.81,10.936,2.946,1.529,32.95
5740100,20.76,10.915,3.102,1.544,32.38
5743643,20.71,10.944,2.656,1.33,33.05
5747186,20.67,10.945,2.887,1.472,33.04
5750729,20.62,10.937,2.852,1.476,33.11
5754273,20.57,10.937,2.745,1.324,32.73
5757816,20.52,10.938,2.586,1.229,32.99
5761359,20.47,10.983,2.326,1.086,32.86
5764902,20.42,10.907,3.033,1.378,32.59
5768446,20.37,10.918,3.016,1.519,32.67
5771989,20.33,10.905,2.914,1.569,32.99
5775532,20.28,10.898,3.121,1.613,32.93
5779076,20.23,10.919,2.926,1.502,32.98
5782619,20.18,10.928,2.624,1.313,32.76
5786162,20.13,10.944,2.561,1.249,33.15
5789705,20.08,10.931,2.648,1.315,32.53
5793249,20.03,10.918,2.47,1.274,32.57
5796792,19.98,10.898,2.552,1.313,32.68
5800335,19.94,10.941,2.64,1.302,32.64
5803878,19.89,10.909,2.749,1.457,32.83
5807422,19.84,10.933,2.841,1.407,32.97
5810965,19.79,10.898,3.032,1.56,32.79
5814508,19.74,10.877,3.167,1.504,33.16
5818052,19.69,10.922,2.724,1.361,33.19
5821595,19.64,10.918,2.564,1.25,33.1
5825138,19.59,10.906,2.804,1.371,33.36
5828681,19.54,10.869,3.166,1.565,33.32
5832225,19.49,10.901,3.007,1.497,33.04
5835768,19.44,10.93,2.601,1.227,33.25
5839311,19.4,10.903,2.632,1.312,33.06
5842854,19.35,10.935,2.645,1.376,33.29
5846398,19.3,10.896,2.687,1.343,32.91
5849941,19.25,10.887,3.014,1.49,32.66
5853484,19.2,10.859,2.978,1.503,32.83
5857028,19.15,10.855,2.964,1.425,33.08
5860571,19.1,10.92,2.853,1.391,33.12
5864114,19.05,10.907,2.871,1.549,32.98
5867657,19.0,10.892,3.04,1.559,33.27
5871201,18.95,10.845,3.089,1.67,32.88
5874744,18.9,10.868,3.154,1.657,32.99
5878287,18.85,10.865,3.232,1.647,33.35
5881830,18.8,10.868,3.07,1.606,33.11
5885374,18.75,10.842,3.525,1.814,33.28
5888917,18.7,10.812,3.71,1.935,33.6
5892460,18.65,10.824,3.677,1.913,33.53
5896004,18.6,10.815,3.547,1.763,33.12
5899547,18.55,10.83,3.469,1.788,33.29
5903090,18.5,10.826,3.699,1.852,33.01
5906633,18.45,10.78,4.142,2.068,33.49
5910177,18.4,10.796,3.985,2.094,33.51
5913720,18.35,10.808,3.729,1.867,33.02
5917263,18.3,10.835,3.361,1.729,33.53
5920806,18.24,10.856,3.204,1.601,33.56
5924350,18.19,10.852,3.072,1.534,33.22
5927893,18.14,10.846,3.187,1.551,33.35
5931436,18.09,10.811,3.292,1.693,33.5
5934979,18.04,10.845,2.968,1.436,33.07
5938523,17.99,10.888,2.518,1.278,33.14
5942066,17.94,10.858,2.59,1.341,33.05
5945609,17.89,10.847,2.851,1.397,32.77
5949153,17.84,10.815,3.215,1.545,33.02
5952696,17.79,10.86,3.015,1.626,33.02
5956239,17.73,10.824,3.15,1.7,33.38
5959782,17.68,10.812,3.254,1.481,33.23
5963326,17.63,10.883,2.39,1.211,33.1
5966869,17.58,10.869,2.705,1.29,32.94
5970412,17.53,10.858,2.72,1.447,32.79
5973955,17.48,10.867,2.661,1.282,33.41
5977499,17.43,10.82,3.223,1.567,33.74
5981042,17.37,10.824,3.052,1.54,33.23
5984585,17.32,10.8,3.345,1.686,33.22
5988129,17.27,10.808,3.174,1.645,33.43
5991672,17.22,10.794,3.368,1.721,33.06
5995215,17.17,10.798,3.503,1.722,33.28
5998758,17.11,10.808,3.195,1.586,32.94
6002302,17.06,10.815,3.106,1.62,33.28
6005845,17.01,10.833,2.917,1.496,33.17
6009388,16.96,10.818,2.973,1.468,33.07
6012931,16.9,10.818,2.621,1.24,32.9
6016475,16.85,10.842,2.337,1.148,32.64
6020018,16.8,10.822,2.562,1.284,32.85
6023561,16.75,10.8,2.698,1.282,33.3
6027105,16.69,10.81,3.017,1.487,33.1
6030648,16.64,10.785,3.078,1.521,33.44
6034191,16.59,10.764,3.381,1.684,33.14
6037734,16.54,10.753,3.593,1.816,33.37
6041278,16.48,10.79,3.442,1.868,33.24
6044821,16.43,10.759,3.632,1.805,33.35
6048364,16.38,10.792,3.388,1.721,33.46
6051907,16.33,10.782,3.249,1.663,32.87
6055451,16.27,10.773,3.288,1.666,33.43
6058994,16.22,10.796,3.135,1.57,33.37
6062537,16.17,10.779,3.39,1.624,33.32
6066081,16.11,10.738,3.929,1.961,33.53
6069624,16.06,10.724,3.849,2.023,33.45
6073167,16.01,10.751,3.518,1.837,33.51
6076710,15.95,10.743,3.443,1.712,33.36
6080254,15.9,10.782,3.001,1.545,33.04
6083797,15.85,10.774,3.194,1.635,33.3
6087340,15.79,10.801,3.067,1.391,33.41
6090883,15.74,10.828,2.573,1.356,33.13
6094427,15.69,10.816,2.57,1.281,33.06
6097970,15.63,10.801,2.858,1.414,33.2
6101513,15.58,10.798,2.701,1.278,33.01
6105057,15.52,10.837,2.661,1.241,33.01
6108600,15.47,10.81,2.775,1.452,32.77
6112143,15.42,10.831,2.675,1.335,33.07
6115686,15.36,10.801,2.577,1.222,33.26
6119230,15.31,10.813,2.358,1.162,32.92
6122773,15.25,10.807,2.595,1.131,32.91
6126316,15.2,10.756,3.201,1.487,33.47
6129859,15.15,10.746,3.38,1.674,33.39
6133403,15.09,10.717,3.504,1.782,33.43
6136946,15.04,10.746,3.482,1.825,33.49
6140489,14.98,10.728,3.552,1.863,33.56
6144033,14.93,10.744,3.428,1.79,33.38
6147576,14.87,10.726,3.449,1.714,33.24
6151119,14.82,10.736,2.855,1.459,33.52
6154662,14.76,10.752,3.128,1.611,33.3
6158206,14.71,10.773,2.917,1.483,33.07
6161749,14.65,10.753,2.619,1.334,33.15
6165292,14.6,10.757,2.597,1.276,33.34
6168835,14.55,10.744,2.954,1.395,32.96
6172379,14.49,10.724,3.282,1.655,33.6
6175922,14.44,10.692,3.42,1.738,33.38
6179465,14.38,10.734,3.565,1.886,33.84
6183009,14.33,10.71,3.752,1.894,33.65
6186552,14.27,10.702,3.456,1.862,33.4
6190095,14.22,10.674,3.592,1.785,33.71
6193638,14.16,10.72,3.336,1.745,33.63
6197182,14.11,10.751,3.198,1.641,33.27
6200725,14.05,10.722,3.371,1.776,33.45
6204268,13.99,10.729,3.311,1.668,33.28
6207811,13.94,10.714,3.011,1.507,33.45
6211355,13.88,10.712,3.305,1.636,33.12
